Mic config:, Room:, Room decode:, Room config:, Chan:, FB T60:, Mean T60:, FB DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, Freq:, T60:, Mean T60:, DRR:, Mean DRR:, 
EM32, 503, Meeting_Room_1, 2, 21, 0.4252652734, 0.4276992136, -2.191655885, 0.002121052466, 25.11886432, 0.376132283, 0.3888666532, -8.353615593, -8.433019076, 31.6227766, 1.623357715, 1.682308974, -10.4550314, -10.68605813, 39.81071706, 1.15220339, 1.135674194, -9.196713914, -9.206105079, 50.11872336, 1.766069169, 1.630462108, -8.732327108, -8.779463432, 63.09573445, 1.242032768, 1.241867528, -9.429622667, -9.378186073, 79.43282347, 1.036855935, 1.05654561, -6.284637835, -6.333654489, 100, 0.6555558273, 0.6590293308, -8.852844277, -8.212722625, 125.8925412, 0.4509794094, 0.4555150712, -2.87559336, -2.702045493, 158.4893192, 0.545211311, 0.5447133593, -3.032668595, -3.05540175, 199.5262315, 0.5844598311, 0.628136321, -4.430319263, -3.927414925, 251.1886432, 0.4953504048, 0.5017922861, -0.870545571, -0.9315055861, 316.227766, 0.5075737835, 0.5152603564, -0.6244349128, -0.3617448068, 398.1071706, 0.4477290005, 0.4513736465, -2.59926508, -1.827022686, 501.1872336, 0.4175258959, 0.3873476266, 0.7538788995, 1.162874916, 630.9573445, 0.3722278895, 0.3918240547, -4.131932997, -4.054204099, 794.3282347, 0.4163010235, 0.4019148128, -0.8810911807, -1.021320848, 1000, 0.4082185667, 0.3968150638, -2.91474167, -2.422258187, 1258.925412, 0.3963275956, 0.4062849492, -1.997014783, -0.7345942972, 1584.893192, 0.3928840637, 0.3968342008, -3.655179145, 0.4917166125, 1995.262315, 0.4106250324, 0.4127312145, -1.211555779, 0.4258289287, 2511.886432, 0.4335980352, 0.438408096, -3.592102273, -0.107105533, 3162.27766, 0.4531846147, 0.4486592523, -0.005197894505, 1.149363791, 3981.071706, 0.4065972296, 0.4243920943, -2.345922384, 1.111690911, 5011.872336, 0.4337312673, 0.4410886877, -0.3001041756, 2.104246832, 6309.573445, 0.4504053166, 0.4484140977, -0.3716678968, 3.351197285, 7943.282347, 0.458037882, 0.4630563987, -4.303281178, -0.2493452231, 10000, 0.4050345384, 0.4140377208, -2.213056601, 2.459016005, 12589.25412, 0.4097316394, 0.4176400559, 1.544272006, 2.768525946, 15848.93192, 0.8017767777, 0.8350989797, -0.9699371275, 1.747663898, 19952.62315, 1.205912848, 1.211773991, -8.002181939, -7.029183301, 
EM32, 503, Meeting_Room_1, 2, 22, 0.4301087312, 0.4276992136, -1.174524008, 0.002121052466, 25.11886432, 0.3530246343, 0.3888666532, -8.381045443, -8.433019076, 31.6227766, 1.74290847, 1.682308974, -10.6598996, -10.68605813, 39.81071706, 1.080544525, 1.135674194, -9.252455611, -9.206105079, 50.11872336, 1.671068143, 1.630462108, -8.851352279, -8.779463432, 63.09573445, 1.272522904, 1.241867528, -9.337568249, -9.378186073, 79.43282347, 1.079692945, 1.05654561, -6.331306037, -6.333654489, 100, 0.6616951992, 0.6590293308, -8.603924373, -8.212722625, 125.8925412, 0.4449575327, 0.4555150712, -2.576553662, -2.702045493, 158.4893192, 0.562837671, 0.5447133593, -3.358319893, -3.05540175, 199.5262315, 0.5860781479, 0.628136321, -2.762403086, -3.927414925, 251.1886432, 0.5095609748, 0.5017922861, -1.880956425, -0.9315055861, 316.227766, 0.5253875849, 0.5152603564, -0.3592290102, -0.3617448068, 398.1071706, 0.471549789, 0.4513736465, -1.092933222, -1.827022686, 501.1872336, 0.4239048225, 0.3873476266, 1.231659154, 1.162874916, 630.9573445, 0.3847670007, 0.3918240547, -3.872557742, -4.054204099, 794.3282347, 0.4072597683, 0.4019148128, -1.393996952, -1.021320848, 1000, 0.4151074732, 0.3968150638, -2.957744706, -2.422258187, 1258.925412, 0.3983819953, 0.4062849492, -3.060443836, -0.7345942972, 1584.893192, 0.3943747424, 0.3968342008, -2.249965009, 0.4917166125, 1995.262315, 0.42072717, 0.4127312145, -0.7327152699, 0.4258289287, 2511.886432, 0.4414517528, 0.438408096, -1.287979409, -0.107105533, 3162.27766, 0.4514664532, 0.4486592523, 1.634454766, 1.149363791, 3981.071706, 0.4317261247, 0.4243920943, -0.5220121679, 1.111690911, 5011.872336, 0.4321450049, 0.4410886877, 0.1855991239, 2.104246832, 6309.573445, 0.442830425, 0.4484140977, 0.2322886125, 3.351197285, 7943.282347, 0.4610327086, 0.4630563987, -2.6507081, -0.2493452231, 10000, 0.4220000272, 0.4140377208, 1.464118039, 2.459016005, 12589.25412, 0.4139186537, 0.4176400559, 1.476417335, 2.768525946, 15848.93192, 0.847752805, 0.8350989797, -0.788680452, 1.747663898, 19952.62315, 1.211080434, 1.211773991, -9.110557747, -7.029183301, 
EM32, 503, Meeting_Room_1, 2, 23, 0.4427100758, 0.4276992136, 0.04396423253, 0.002121052466, 25.11886432, 0.430332984, 0.3888666532, -8.702970527, -8.433019076, 31.6227766, 1.803912133, 1.682308974, -11.03554228, -10.68605813, 39.81071706, 1.064843762, 1.135674194, -9.249747075, -9.206105079, 50.11872336, 1.397214513, 1.630462108, -8.87079754, -8.779463432, 63.09573445, 1.32763694, 1.241867528, -9.265705019, -9.378186073, 79.43282347, 1.092624472, 1.05654561, -6.443303214, -6.333654489, 100, 0.6636493185, 0.6590293308, -8.164411418, -8.212722625, 125.8925412, 0.444129382, 0.4555150712, -2.341471523, -2.702045493, 158.4893192, 0.5748527782, 0.5447133593, -3.8334541, -3.05540175, 199.5262315, 0.6186543704, 0.628136321, -2.04364463, -3.927414925, 251.1886432, 0.5338287801, 0.5017922861, -2.310204103, -0.9315055861, 316.227766, 0.5252036735, 0.5152603564, -0.1536112522, -0.3617448068, 398.1071706, 0.4714334818, 0.4513736465, 0.09614777453, -1.827022686, 501.1872336, 0.4147097463, 0.3873476266, 2.337118994, 1.162874916, 630.9573445, 0.3986776243, 0.3918240547, -3.86383103, -4.054204099, 794.3282347, 0.4159572199, 0.4019148128, -3.511136832, -1.021320848, 1000, 0.4329852354, 0.3968150638, -2.517598903, -2.422258187, 1258.925412, 0.426659918, 0.4062849492, -2.863774912, -0.7345942972, 1584.893192, 0.3921224495, 0.3968342008, 0.7474652672, 0.4917166125, 1995.262315, 0.4447594051, 0.4127312145, 2.457045298, 0.4258289287, 2511.886432, 0.4565677165, 0.438408096, -0.7254025704, -0.107105533, 3162.27766, 0.4799333091, 0.4486592523, 2.072573132, 1.149363791, 3981.071706, 0.4424110045, 0.4243920943, -0.723584363, 1.111690911, 5011.872336, 0.4597138149, 0.4410886877, 1.534250641, 2.104246832, 6309.573445, 0.4544458551, 0.4484140977, 3.633393391, 3.351197285, 7943.282347, 0.4627501261, 0.4630563987, 0.6222382378, -0.2493452231, 10000, 0.4150523712, 0.4140377208, 2.72575401, 2.459016005, 12589.25412, 0.4276010048, 0.4176400559, 1.549977372, 2.768525946, 15848.93192, 0.831953096, 0.8350989797, 2.406230705, 1.747663898, 19952.62315, 1.184557912, 1.211773991, -8.094896943, -7.029183301, 
EM32, 503, Meeting_Room_1, 2, 24, 0.4334374449, 0.4276992136, -0.9446841201, 0.002121052466, 25.11886432, 0.4078794994, 0.3888666532, -8.4217805, -8.433019076, 31.6227766, 1.686748842, 1.682308974, -10.68962347, -10.68605813, 39.81071706, 0.9968939145, 1.135674194, -9.156943787, -9.206105079, 50.11872336, 1.813051674, 1.630462108, -8.885342467, -8.779463432, 63.09573445, 1.157137379, 1.241867528, -9.232572177, -9.378186073, 79.43282347, 1.070689793, 1.05654561, -6.491746134, -6.333654489, 100, 0.6494124712, 0.6590293308, -8.164999144, -8.212722625, 125.8925412, 0.4453719125, 0.4555150712, -2.277534542, -2.702045493, 158.4893192, 0.5591587206, 0.5447133593, -3.703917581, -3.05540175, 199.5262315, 0.6060671622, 0.628136321, -2.403347599, -3.927414925, 251.1886432, 0.5395770245, 0.5017922861, -1.805129721, -0.9315055861, 316.227766, 0.5122478059, 0.5152603564, -0.1454634962, -0.3617448068, 398.1071706, 0.4553238302, 0.4513736465, 0.01922100882, -1.827022686, 501.1872336, 0.3893399431, 0.3873476266, 3.004556197, 1.162874916, 630.9573445, 0.3909428074, 0.3918240547, -3.629414485, -4.054204099, 794.3282347, 0.4111918105, 0.4019148128, -2.014438636, -1.021320848, 1000, 0.3942798522, 0.3968150638, -3.198590952, -2.422258187, 1258.925412, 0.3896334862, 0.4062849492, -1.252803028, -0.7345942972, 1584.893192, 0.3983727243, 0.3968342008, 0.5083620702, 0.4917166125, 1995.262315, 0.418075261, 0.4127312145, 0.7236135617, 0.4258289287, 2511.886432, 0.4423095867, 0.438408096, -2.033843703, -0.107105533, 3162.27766, 0.4355254504, 0.4486592523, 1.033330903, 1.149363791, 3981.071706, 0.426320788, 0.4243920943, -0.2927653795, 1.111690911, 5011.872336, 0.4224265309, 0.4410886877, -0.4725911945, 2.104246832, 6309.573445, 0.4318897504, 0.4484140977, 2.634730951, 3.351197285, 7943.282347, 0.4401095225, 0.4630563987, 0.1831621357, -0.2493452231, 10000, 0.3985288909, 0.4140377208, 0.6378325898, 2.459016005, 12589.25412, 0.3962809112, 0.4176400559, 0.6812295837, 2.768525946, 15848.93192, 0.8206213772, 0.8350989797, 3.834566738, 1.747663898, 19952.62315, 1.187711512, 1.211773991, -7.181621624, -7.029183301, 
EM32, 503, Meeting_Room_1, 2, 25, 0.423165821, 0.4276992136, -1.190092843, 0.002121052466, 25.11886432, 0.4046939003, 0.3888666532, -8.39027284, -8.433019076, 31.6227766, 1.763227209, 1.682308974, -10.73005014, -10.68605813, 39.81071706, 1.006136903, 1.135674194, -9.122786923, -9.206105079, 50.11872336, 1.540513475, 1.630462108, -8.787197436, -8.779463432, 63.09573445, 1.282802086, 1.241867528, -9.317970894, -9.378186073, 79.43282347, 1.09859433, 1.05654561, -6.46576381, -6.333654489, 100, 0.6612564699, 0.6590293308, -8.295672238, -8.212722625, 125.8925412, 0.4456092608, 0.4555150712, -2.452946226, -2.702045493, 158.4893192, 0.5581501652, 0.5447133593, -3.329291861, -3.05540175, 199.5262315, 0.6379801615, 0.628136321, -4.152133863, -3.927414925, 251.1886432, 0.544720024, 0.5017922861, -1.116497545, -0.9315055861, 316.227766, 0.5153360253, 0.5152603564, -0.4290823179, -0.3617448068, 398.1071706, 0.4374821482, 0.4513736465, -0.6987195782, -1.827022686, 501.1872336, 0.3525147033, 0.3873476266, 2.308617689, 1.162874916, 630.9573445, 0.3805445654, 0.3918240547, -3.751385588, -4.054204099, 794.3282347, 0.4210496102, 0.4019148128, 0.1202284196, -1.021320848, 1000, 0.3923102023, 0.3968150638, -3.117738651, -2.422258187, 1258.925412, 0.3895705245, 0.4062849492, -0.04894088826, -0.7345942972, 1584.893192, 0.3935420095, 0.3968342008, -0.3133542153, 0.4917166125, 1995.262315, 0.4191129597, 0.4127312145, -0.7294358663, 0.4258289287, 2511.886432, 0.4370178833, 0.438408096, 0.6837213442, -0.107105533, 3162.27766, 0.4243082118, 0.4486592523, 0.1718325396, 1.149363791, 3981.071706, 0.4256354481, 0.4243920943, 0.3406128097, 1.111690911, 5011.872336, 0.4297098683, 0.4410886877, 0.9704102632, 2.104246832, 6309.573445, 0.4389715242, 0.4484140977, 3.058584673, 3.351197285, 7943.282347, 0.451656036, 0.4630563987, -0.6386530039, -0.2493452231, 10000, 0.3975659325, 0.4140377208, -0.04979828746, 2.459016005, 12589.25412, 0.4046242567, 0.4176400559, -0.9016433558, 2.768525946, 15848.93192, 0.8188103686, 0.8350989797, -0.3508786723, 1.747663898, 19952.62315, 1.144306781, 1.211773991, -7.896478337, -7.029183301, 
EM32, 503, Meeting_Room_1, 2, 26, 0.4184721653, 0.4276992136, -1.952465908, 0.002121052466, 25.11886432, 0.4302280715, 0.3888666532, -8.449245775, -8.433019076, 31.6227766, 1.733727098, 1.682308974, -10.67662062, -10.68605813, 39.81071706, 1.054893574, 1.135674194, -9.239195599, -9.206105079, 50.11872336, 1.869873063, 1.630462108, -8.789387536, -8.779463432, 63.09573445, 1.257983057, 1.241867528, -9.355621528, -9.378186073, 79.43282347, 1.060789858, 1.05654561, -6.449047578, -6.333654489, 100, 0.6646968988, 0.6590293308, -8.579696558, -8.212722625, 125.8925412, 0.4482294515, 0.4555150712, -2.686271956, -2.702045493, 158.4893192, 0.5531473426, 0.5447133593, -3.216175957, -3.05540175, 199.5262315, 0.6386285323, 0.628136321, -4.199578268, -3.927414925, 251.1886432, 0.5339371393, 0.5017922861, -0.2139074676, -0.9315055861, 316.227766, 0.506378632, 0.5152603564, -0.5436473538, -0.3617448068, 398.1071706, 0.4543805353, 0.4513736465, -2.026797356, -1.827022686, 501.1872336, 0.3394752379, 0.3873476266, 1.290948287, 1.162874916, 630.9573445, 0.3733129672, 0.3918240547, -4.776360183, -4.054204099, 794.3282347, 0.4061576907, 0.4019148128, 0.1738436161, -1.021320848, 1000, 0.4023929001, 0.3968150638, -1.967959328, -2.422258187, 1258.925412, 0.3947176805, 0.4062849492, -0.1199155346, -0.7345942972, 1584.893192, 0.3932330761, 0.3968342008, -0.9395320935, 0.4917166125, 1995.262315, 0.3995642617, 0.4127312145, -3.341076062, 0.4258289287, 2511.886432, 0.4331533402, 0.438408096, -3.409817174, -0.107105533, 3162.27766, 0.4491527568, 0.4486592523, 1.799953952, 1.149363791, 3981.071706, 0.4202628805, 0.4243920943, -2.34686281, 1.111690911, 5011.872336, 0.4284893945, 0.4410886877, 1.577601768, 2.104246832, 6309.573445, 0.4407607778, 0.4484140977, -1.030639952, 3.351197285, 7943.282347, 0.4430699274, 0.4630563987, -0.7801780213, -0.2493452231, 10000, 0.4099283315, 0.4140377208, 1.020257595, 2.459016005, 12589.25412, 0.407459315, 0.4176400559, 0.1599741733, 2.768525946, 15848.93192, 0.7790427808, 0.8350989797, -0.4206622521, 1.747663898, 19952.62315, 1.175752737, 1.211773991, -7.075427639, -7.029183301, 
EM32, 503, Meeting_Room_1, 2, 27, 0.4177229736, 0.4276992136, -2.891947665, 0.002121052466, 25.11886432, 0.3838679541, 0.3888666532, -8.467695948, -8.433019076, 31.6227766, 1.628139422, 1.682308974, -10.67867568, -10.68605813, 39.81071706, 0.9530171667, 1.135674194, -9.131709982, -9.206105079, 50.11872336, 1.687752863, 1.630462108, -8.67317, -8.779463432, 63.09573445, 1.265161734, 1.241867528, -9.395812264, -9.378186073, 79.43282347, 1.043787816, 1.05654561, -6.468670127, -6.333654489, 100, 0.658547013, 0.6590293308, -8.915314058, -8.212722625, 125.8925412, 0.4535433903, 0.4555150712, -3.030276418, -2.702045493, 158.4893192, 0.5340035025, 0.5447133593, -2.792757295, -3.05540175, 199.5262315, 0.6357133513, 0.628136321, -3.595506907, -3.927414925, 251.1886432, 0.5145092641, 0.5017922861, 0.531688244, -0.9315055861, 316.227766, 0.5010108258, 0.5152603564, -0.6073507796, -0.3617448068, 398.1071706, 0.4513504862, 0.4513736465, -3.63645321, -1.827022686, 501.1872336, 0.3505486665, 0.3873476266, 0.7285868019, 1.162874916, 630.9573445, 0.3816545494, 0.3918240547, -4.919650127, -4.054204099, 794.3282347, 0.4247916439, 0.4019148128, -0.009546240605, -1.021320848, 1000, 0.3905157279, 0.3968150638, -1.797740196, -2.422258187, 1258.925412, 0.4246730615, 0.4062849492, -2.597021433, -0.7345942972, 1584.893192, 0.3875758347, 0.3968342008, -2.309150284, 0.4917166125, 1995.262315, 0.414459653, 0.4127312145, -6.533856565, 0.4258289287, 2511.886432, 0.4352013676, 0.438408096, -3.974830874, -0.107105533, 3162.27766, 0.4405089045, 0.4486592523, 0.2911735295, 1.149363791, 3981.071706, 0.422245187, 0.4243920943, -0.9602410013, 1.111690911, 5011.872336, 0.425519889, 0.4410886877, -0.4380538577, 2.104246832, 6309.573445, 0.4506178132, 0.4484140977, -0.8723892042, 3.351197285, 7943.282347, 0.4467103118, 0.4630563987, -2.847108335, -0.2493452231, 10000, 0.4191207048, 0.4140377208, -0.7540312118, 2.459016005, 12589.25412, 0.4275476234, 0.4176400559, -0.8816635709, 2.768525946, 15848.93192, 0.9292156913, 0.8350989797, -1.908827965, 1.747663898, 19952.62315, 1.229815763, 1.211773991, -9.270104023, -7.029183301, 
EM32, 503, Meeting_Room_1, 2, 28, 0.4214928625, 0.4276992136, -3.099944663, 0.002121052466, 25.11886432, 0.4012758532, 0.3888666532, -8.41962982, -8.433019076, 31.6227766, 1.627710737, 1.682308974, -10.63914842, -10.68605813, 39.81071706, 1.268847742, 1.135674194, -9.236813484, -9.206105079, 50.11872336, 1.549867825, 1.630462108, -8.486248659, -8.779463432, 63.09573445, 1.217001469, 1.241867528, -9.318994149, -9.378186073, 79.43282347, 1.027745309, 1.05654561, -6.368675396, -6.333654489, 100, 0.656813711, 0.6590293308, -9.054238916, -8.212722625, 125.8925412, 0.4526358195, 0.4555150712, -3.041401744, -2.702045493, 158.4893192, 0.5391698544, 0.5447133593, -2.984301537, -3.05540175, 199.5262315, 0.6168854245, 0.628136321, -4.364706799, -3.927414925, 251.1886432, 0.4990421609, 0.5017922861, 0.05914875137, -0.9315055861, 316.227766, 0.4987508047, 0.5152603564, -0.6489302922, -0.3617448068, 398.1071706, 0.445512603, 0.4513736465, -3.546216831, -1.827022686, 501.1872336, 0.3906122807, 0.3873476266, 0.7856637187, 1.162874916, 630.9573445, 0.4055240185, 0.3918240547, -5.587257136, -4.054204099, 794.3282347, 0.4123944746, 0.4019148128, -3.152057667, -1.021320848, 1000, 0.3920716085, 0.3968150638, -2.10382701, -2.422258187, 1258.925412, 0.4034066401, 0.4062849492, -2.628114117, -0.7345942972, 1584.893192, 0.3867918552, 0.3968342008, -3.18832981, 0.4917166125, 1995.262315, 0.3976639809, 0.4127312145, -3.252098214, 0.4258289287, 2511.886432, 0.4159220173, 0.438408096, -3.967946116, -0.107105533, 3162.27766, 0.4513810178, 0.4486592523, -1.106614981, 1.149363791, 3981.071706, 0.428272971, 0.4243920943, -1.855793751, 1.111690911, 5011.872336, 0.4331914453, 0.4410886877, -1.855042418, 2.104246832, 6309.573445, 0.4463193322, 0.4484140977, -0.179085744, 3.351197285, 7943.282347, 0.4443766826, 0.4630563987, -2.231417426, -0.2493452231, 10000, 0.394829412, 0.4140377208, -2.903714743, 2.459016005, 12589.25412, 0.3780965347, 0.4176400559, -0.5013164864, 2.768525946, 15848.93192, 0.7531415678, 0.8350989797, -2.183750004, 1.747663898, 19952.62315, 1.179078234, 1.211773991, -9.896128962, -7.029183301, 
EM32, 503, Meeting_Room_1, 2, 29, 0.4270523471, 0.4276992136, -0.1520990466, 0.002121052466, 25.11886432, 0.3599318791, 0.3888666532, -8.430152609, -8.433019076, 31.6227766, 1.638902489, 1.682308974, -10.56180327, -10.68605813, 39.81071706, 1.188069971, 1.135674194, -9.272521458, -9.206105079, 50.11872336, 1.263101475, 1.630462108, -8.79333382, -8.779463432, 63.09573445, 1.283006857, 1.241867528, -9.480807274, -9.378186073, 79.43282347, 1.0437879, 1.05654561, -6.291488122, -6.333654489, 100, 0.6588302418, 0.6590293308, -8.320006208, -8.212722625, 125.8925412, 0.4474737139, 0.4555150712, -2.763270484, -2.702045493, 158.4893192, 0.5602126401, 0.5447133593, -2.945291324, -3.05540175, 199.5262315, 0.5817988927, 0.628136321, -3.76908434, -3.927414925, 251.1886432, 0.4890991804, 0.5017922861, -1.31886445, -0.9315055861, 316.227766, 0.5313273272, 0.5152603564, -0.5356006606, -0.3617448068, 398.1071706, 0.457270488, 0.4513736465, -2.07432516, -1.827022686, 501.1872336, 0.4300437866, 0.3873476266, 0.4113598725, 1.162874916, 630.9573445, 0.3764832837, 0.3918240547, -3.426671408, -4.054204099, 794.3282347, 0.4061010867, 0.4019148128, -2.741548721, -1.021320848, 1000, 0.404596931, 0.3968150638, -2.751426901, -2.422258187, 1258.925412, 0.4027740048, 0.4062849492, 1.150857377, -0.7345942972, 1584.893192, 0.3803920677, 0.3968342008, -1.472079969, 0.4917166125, 1995.262315, 0.4293138722, 0.4127312145, 0.7213354644, 0.4258289287, 2511.886432, 0.4366646987, 0.438408096, -0.7609324287, -0.107105533, 3162.27766, 0.458137555, 0.4486592523, 0.7961003607, 1.149363791, 3981.071706, 0.4213184065, 0.4243920943, 0.07871644166, 1.111690911, 5011.872336, 0.461025498, 0.4410886877, 3.104454788, 2.104246832, 6309.573445, 0.4604359718, 0.4484140977, 3.436559881, 3.351197285, 7943.282347, 0.4608047757, 0.4630563987, -1.567626834, -0.2493452231, 10000, 0.4132913045, 0.4140377208, 2.983864288, 2.459016005, 12589.25412, 0.4249616659, 0.4176400559, 4.800440597, 2.768525946, 15848.93192, 0.8428938123, 0.8350989797, 2.782295233, 1.747663898, 19952.62315, 1.21789884, 1.211773991, -7.062655488, -7.029183301, 
EM32, 503, Meeting_Room_1, 2, 30, 0.4375607165, 0.4276992136, 0.5761149275, 0.002121052466, 25.11886432, 0.4018313147, 0.3888666532, -8.223652299, -8.433019076, 31.6227766, 1.623318293, 1.682308974, -10.62080896, -10.68605813, 39.81071706, 1.234397012, 1.135674194, -9.236882022, -9.206105079, 50.11872336, 1.651525869, 1.630462108, -8.718619383, -8.779463432, 63.09573445, 1.184776567, 1.241867528, -9.3860718, -9.378186073, 79.43282347, 1.028471421, 1.05654561, -6.270472972, -6.333654489, 100, 0.6493954543, 0.6590293308, -8.053784362, -8.212722625, 125.8925412, 0.4545111437, 0.4555150712, -2.501544786, -2.702045493, 158.4893192, 0.5418498336, 0.5447133593, -3.262477683, -3.05540175, 199.5262315, 0.5895242649, 0.628136321, -2.62235719, -3.927414925, 251.1886432, 0.4988966572, 0.5017922861, -2.108583604, -0.9315055861, 316.227766, 0.5176233881, 0.5152603564, -0.2774972179, -0.3617448068, 398.1071706, 0.4596247625, 0.4513736465, -0.7073300107, -1.827022686, 501.1872336, 0.4284935248, 0.3873476266, 1.229826599, 1.162874916, 630.9573445, 0.3946933106, 0.3918240547, -3.18595215, -4.054204099, 794.3282347, 0.4017543204, 0.4019148128, -2.457491106, -1.021320848, 1000, 0.4164762385, 0.3968150638, -2.330073939, -2.422258187, 1258.925412, 0.3924541279, 0.4062849492, -1.335436226, -0.7345942972, 1584.893192, 0.3879434942, 0.3968342008, 0.8872578354, 0.4917166125, 1995.262315, 0.4111039748, 0.4127312145, 1.541891855, 0.4258289287, 2511.886432, 0.4416290362, 0.438408096, 0.4924547311, -0.107105533, 3162.27766, 0.4654311896, 0.4486592523, 2.09176302, 1.149363791, 3981.071706, 0.4378396131, 0.4243920943, 1.416877066, 1.111690911, 5011.872336, 0.4629714379, 0.4410886877, 3.818240005, 2.104246832, 6309.573445, 0.4642775201, 0.4484140977, 5.006545058, 3.351197285, 7943.282347, 0.4676094621, 0.4630563987, 0.8747674652, -0.2493452231, 10000, 0.4323391334, 0.4140377208, 3.745066772, 2.459016005, 12589.25412, 0.4183557679, 0.4176400559, 4.24519846, 2.768525946, 15848.93192, 0.8074393753, 0.8350989797, 3.634946352, 1.747663898, 19952.62315, 1.252362889, 1.211773991, -5.36581439, -7.029183301, 
EM32, 503, Meeting_Room_1, 2, 31, 0.4327120981, 0.4276992136, 1.236595421, 0.002121052466, 25.11886432, 0.4082966522, 0.3888666532, -8.424846636, -8.433019076, 31.6227766, 1.659157293, 1.682308974, -10.58094368, -10.68605813, 39.81071706, 1.19736866, 1.135674194, -9.208948778, -9.206105079, 50.11872336, 1.699286616, 1.630462108, -8.859037261, -8.779463432, 63.09573445, 1.263094682, 1.241867528, -9.361379026, -9.378186073, 79.43282347, 1.121564452, 1.05654561, -6.414199199, -6.333654489, 100, 0.6552478956, 0.6590293308, -7.777310999, -8.212722625, 125.8925412, 0.4581349392, 0.4555150712, -2.313076779, -2.702045493, 158.4893192, 0.5606285112, 0.5447133593, -3.551757601, -3.05540175, 199.5262315, 0.6331843876, 0.628136321, -2.338359454, -3.927414925, 251.1886432, 0.5221892123, 0.5017922861, -2.269943898, -0.9315055861, 316.227766, 0.5226134782, 0.5152603564, -0.02377992551, -0.3617448068, 398.1071706, 0.4598232396, 0.4513736465, 0.1772373604, -1.827022686, 501.1872336, 0.3984206823, 0.3873476266, 3.05625616, 1.162874916, 630.9573445, 0.3963387659, 0.3918240547, -3.487575444, -4.054204099, 794.3282347, 0.4048316418, 0.4019148128, -2.603183234, -1.021320848, 1000, 0.3900884585, 0.3968150638, -1.725532772, -2.422258187, 1258.925412, 0.4082462363, 0.4062849492, -0.6302163735, -0.7345942972, 1584.893192, 0.398135754, 0.3968342008, 3.573447788, 0.4917166125, 1995.262315, 0.4279804876, 0.4127312145, 2.726853772, 0.4258289287, 2511.886432, 0.4546878652, 0.438408096, 1.335133821, -0.107105533, 3162.27766, 0.4545708776, 0.4486592523, 1.965954717, 1.149363791, 3981.071706, 0.4330108944, 0.4243920943, 0.7280822356, 1.111690911, 5011.872336, 0.4556883019, 0.4410886877, 3.675854816, 2.104246832, 6309.573445, 0.4553270358, 0.4484140977, 4.909320833, 3.351197285, 7943.282347, 0.4723210369, 0.4630563987, 2.676599654, -0.2493452231, 10000, 0.4134759957, 0.4140377208, 4.192759537, 2.459016005, 12589.25412, 0.4323636977, 0.4176400559, 4.249406348, 2.768525946, 15848.93192, 0.9015597888, 0.8350989797, 3.539786396, 1.747663898, 19952.62315, 1.213088772, 1.211773991, -7.830929966, -7.029183301, 
